Order ID,Product ID,Category,Sales,Quantity,Discount,Profit,Order Date,Shipment Date,Segment,City,Subcategory,Order Priority,Sales Channel,Region,Ship Mode,Customer ID,Customer Name,State,Postal Code,Product Name
3a55e8ed-aa0b-4439-aaa1-f675d881a0d4,d975be61-3a9c-4ee7-b4be-82fcfe4b5ad2,Furniture,3354.52,7,0.27,375.57,2024-11-15,2024-11-17,Consumer,San Jose,Chairs,High,Online,East,Express,bff416ea-09b7-4f3e-9107-5eda521860c2,Michael Beltran,Hawaii,99054,decide
cd7be905-a111-4557-b3ae-210086766fb0,86220b4a-0ed3-496d-8d54-e037bba87cc0,Technology,3862.09,8,0.03,873.01,2020-12-04,2020-12-12,Corporate,Chicago,Accessories,Critical,Offline,North,Express,037bc641-65c2-4cfd-b20c-fa164ccddcc3,Laura Brooks,North Dakota,49439,appear
69186aa8-453f-4c57-a8b8-73303944803b,b0880d81-6400-4fb0-8518-742a7b6c64fb,Office Supplies,1323.82,5,0.28,1056.08,2023-05-10,2023-05-11,Home Office,Philadelphia,Copiers,High,Offline,North,Standard,520cb7ee-a12c-484d-acfd-55b6442f8cdd,David Dominguez,Wyoming,48559,hospital
057a709b-c8ce-457c-a59e-5aff3ddfb174,b24d4288-b114-4505-88ae-844f704991cf,Furniture,3914.62,4,0.18,1294.85,2020-03-03,2020-03-06,Home Office,Philadelphia,Tables,Critical,Online,South,Express,c7a615d0-0ce7-4fcc-a263-ddc6e33f09ef,Patricia Ho,New Jersey,60847,rather
711959dc-eae7-4718-a13b-da878ce4b858,9cd17f3e-f132-45bb-9203-796aae4d23d9,Technology,1422.57,1,0.03,647.91,2022-06-27,2022-07-04,Consumer,Chicago,Binders,Medium,Online,East,Express,0aeba0d3-3aa8-4261-904f-da2ec8ed948c,Angela Pittman,Kansas,66770,manage
c7db0699-776a-46dc-bb05-da5f8fb311aa,d966dc11-0947-4380-960e-8aa2f6e56d97,Technology,358.82,1,0.08,222.4,2022-05-23,2022-05-31,Home Office,San Jose,Furnishings,Medium,Offline,East,Standard,7cbd1fae-b686-496c-985f-4a0c4d912a0d,Cynthia Peterson,Kansas,20930,leg
5fa94765-bb67-45cb-9f70-cb97594947e2,1919a63e-104f-4054-b70e-a6caa8994558,Furniture,1973.52,1,0.18,80.5,2023-01-01,2023-01-08,Home Office,New York,Binders,High,Offline,West,Standard,630e46fa-70e6-43d1-84ba-384ef3a483d4,Crystal Green,Rhode Island,64163,business
7f5f1abd-8f5e-49c0-80e3-1e5f9cfa8124,fd14157b-eb02-4226-845b-06d47b86c39e,Technology,4979.99,4,0.22,87.84,2021-04-01,2021-04-09,Consumer,Philadelphia,Phones,Medium,Offline,South,Standard,138d6a52-c2a1-4013-87e8-024075a5248d,Stephen Key,Missouri,52696,walk
ca4e8e91-dc58-4dbb-9272-899b73306f1e,81a56905-79d3-42bc-a5d1-c2b969bb476e,Office Supplies,1328.28,9,0.28,206.92,2020-02-06,2020-02-16,Consumer,New York,Binders,Medium,Offline,West,Standard,16bbd9a5-eb97-45b3-8b69-55bd0450da0b,Joseph Collins,Virginia,22122,all
795e33dc-417c-4b40-9873-56905df3ffb6,a3483927-e345-4772-a2d8-a3a976d50c03,Furniture,4073.36,10,0.07,1321.85,2022-10-13,2022-10-17,Home Office,San Jose,Tables,High,Online,South,Express,5b3178a0-9ada-4854-92e2-56fd86ea3aa6,Michael Acosta,Missouri,71993,hundred
250e8ed4-2fd1-4712-a45a-8f95cc75c2ab,7248313c-a31f-41d8-b9c9-db2a75c45613,Technology,930.75,7,0.14,1081.53,2023-04-17,2023-04-24,Corporate,Chicago,Binders,High,Online,West,Standard,5c115bfa-20a9-4aa1-8f3f-98ac7f8f90cf,Tammy Taylor,Colorado,57107,would
00c1f374-3f13-488f-bd61-d82edffde041,38d74d25-8e9e-47ee-b987-d5bba2022c70,Technology,393.52,1,0.08,1215.17,2024-10-14,2024-10-17,Corporate,San Antonio,Binders,High,Online,South,Standard,a132cd61-c669-480e-a56f-34e060aa7bda,Mark Davis,Wyoming,83600,dark
c0ba300d-7aa5-4cf2-8c9d-d898e88c7ad0,3149b32d-6dbb-4e7e-a25a-6725441297b8,Technology,4898.14,9,0.05,1059.51,2023-08-23,2023-08-30,Consumer,New York,Bookcases,Medium,Offline,East,Standard,8af74564-da96-447f-81b6-fc03343760bb,Joshua Cole,Montana,66740,bit
958d1dd4-c64b-46aa-8bf5-19bc4cf11d13,17408008-b519-4641-b29b-ab33adfecd46,Technology,1043.31,8,0.23,808.61,2021-01-21,2021-01-25,Home Office,New York,Phones,High,Online,North,Express,8d4d9d12-ad9f-4e33-ac85-672f005335e1,Brandy Williams,Illinois,62165,technology
e3458db1-01e3-44dc-bd00-f3bac0413533,4d93fc44-7839-440a-8771-76c65d0ee49b,Technology,1993.54,1,0.22,137.4,2024-10-15,2024-10-25,Corporate,New York,Art,Critical,Offline,South,Standard,85f5efe2-bb81-4498-bb11-c534844c14cb,Yolanda Crawford,New Mexico,63639,sense
40ceb234-debc-4330-b788-44146ded370f,9595f4a4-73e0-4dbd-9cb4-eca899392417,Furniture,3245.14,7,0.28,760.49,2021-06-25,2021-07-04,Home Office,Los Angeles,Machines,Medium,Offline,South,Express,530f3393-3e0e-4b08-a6cd-9d6cffe55172,Carlos Garcia,Idaho,34008,imagine
0d26ea93-2d28-44aa-9c78-0390ba45a176,aa24e4ef-f705-48d2-86f5-02a86f7d5196,Office Supplies,586.73,7,0.15,1380.98,2024-10-12,2024-10-22,Home Office,Los Angeles,Art,Critical,Online,East,Standard,781d4fc8-6685-4f7b-bcb3-7e5118276686,Michael Smith,Mississippi,62877,lead
4002d6be-f656-4152-ba1f-3d8afb562244,d35c12bf-843e-46b5-b8ad-4f30a1d1686b,Office Supplies,2726.13,3,0.3,978.93,2022-11-10,2022-11-19,Corporate,New York,Tables,High,Offline,South,Express,3e00b161-18fb-428e-ac6c-c607d7e0ebb6,Ann Richard,Minnesota,56512,lose
45965e0a-f5d3-4249-af20-709a4634b677,410ff957-1c8d-4410-9fd0-3433d112fe3a,Furniture,2184.71,7,0.24,770.01,2021-07-27,2021-07-30,Consumer,Los Angeles,Phones,Low,Online,North,Express,124eb56c-554a-4e1a-ad93-de908a7773b6,Bradley Morgan,Iowa,75256,range
18061324-0083-4056-a409-67828e01462a,96bb5dae-06a1-472f-94f6-139634824a2c,Technology,3089.13,7,0.27,894.7,2020-03-05,2020-03-08,Consumer,Philadelphia,Chairs,Low,Offline,South,Express,c72893d2-8787-45b4-81ee-c3851a9f53b6,Amy Wright,Connecticut,16878,interesting
363bfa81-cf87-4a64-8eb4-d67d0bbf30f8,9edbf385-d520-42c4-82c7-1859c1fb27ee,Office Supplies,575.94,9,0.03,1150.59,2022-03-16,2022-03-20,Home Office,San Antonio,Accessories,High,Online,North,Express,c4ea3ee0-a4f6-45a6-8956-ec0503bb3c3f,Andrea Barber,Louisiana,49152,stage
8fdaa035-039a-4aec-938c-01ba64eab6f4,ea6c4b4f-c56a-4802-94b7-aca206c3d285,Office Supplies,2235.83,3,0.15,1452.22,2022-05-16,2022-05-23,Home Office,Los Angeles,Phones,High,Online,West,Express,835897b3-34cb-48ce-bcb2-0bbadb873f64,Christopher Rogers,Oklahoma,38625,wear
e9b69b54-7ec2-4ecf-8b61-0c00b946507b,6bdc2766-5e90-4f11-be5a-3aa479f06f1c,Office Supplies,1332.03,2,0.07,223.94,2022-04-06,2022-04-14,Consumer,San Antonio,Copiers,Critical,Online,East,Standard,3c906d26-7bb5-410c-a8b4-c675472b7d33,Logan Woodard,Washington,81367,side
8e6bb9a3-ff2f-477b-b33e-d2c48815aa9b,00897237-9976-49dd-a0c2-9fe8ba92c33d,Technology,222.56,8,0.17,1336.02,2024-11-10,2024-11-19,Home Office,Los Angeles,Bookcases,Medium,Offline,North,Express,37f43d99-2323-44fe-86b9-e3d116f30754,Michelle James,Colorado,79458,discover
252f5ffc-2e60-4510-8690-21f6c7607809,21441f7e-d32c-4e9c-ae41-a9454e3f84a4,Furniture,398.54,2,0.0,211.11,2021-02-22,2021-02-26,Corporate,San Jose,Copiers,High,Online,East,Standard,74ef5246-11c4-4b63-90dd-2150ae0cb9b9,Linda Orozco,Kansas,36359,really
0e66c86d-7393-4aef-b135-743b8f4675d4,62d5e405-7f3f-4a10-8f32-58692b0fe8ac,Office Supplies,3651.35,10,0.21,796.32,2020-06-19,2020-06-22,Consumer,San Diego,Tables,Critical,Offline,East,Express,2050a57d-47b4-495c-be3e-b81a6f7a57ac,Jeffery Evans,Wyoming,35837,support
c7be5881-7ead-45c5-b892-57b1635d1c4f,17c0a994-8ee3-4e38-bb92-102b69247b75,Furniture,3897.32,6,0.28,751.2,2024-08-13,2024-08-17,Home Office,Houston,Art,Critical,Offline,North,Standard,58bcb3af-b816-4640-b33f-b2cf79c53d73,Marie Owens,Idaho,84827,future
2e537d43-35e3-4723-b0cc-d30176a23aea,94377b41-ee90-4edc-91d6-ec36213c34fd,Office Supplies,142.89,6,0.23,105.04,2020-08-31,2020-09-02,Corporate,Dallas,Binders,Low,Online,North,Standard,4a87c071-84f2-467d-9cfc-6d476142a9fd,Adrian Collins MD,Pennsylvania,33011,surface
1c0d4148-3dac-4090-a030-5b7b7bf548bb,84d9f224-5f27-4911-b525-1cfc9b01f8f6,Furniture,2513.62,4,0.17,393.12,2022-04-19,2022-04-21,Home Office,Phoenix,Furnishings,Critical,Online,North,Standard,f69a841a-a4fb-4574-b470-18c2eec2d53b,Savannah Ramirez,Tennessee,35914,follow
d7ee1f5a-45f2-47d3-b399-9e4b1a975752,eb3facb2-791b-4ced-bf43-0ecc74dec0f1,Technology,3281.68,6,0.05,487.14,2023-04-21,2023-04-27,Consumer,Phoenix,Chairs,Low,Online,South,Standard,52a1f49e-ee95-4be1-b402-3381861273a5,Cynthia Mitchell,Oregon,98283,share
0ef1bc9c-0613-4f55-88ae-21ac610bb036,1e2bb009-8b30-4eff-b279-6ca8ccd3d5f3,Technology,54.29,7,0.22,203.91,2024-04-22,2024-04-26,Corporate,San Jose,Machines,Low,Offline,East,Standard,20d55ecb-cd18-402d-94e9-b4379600d1f5,Travis Smith,New York,78425,have
19b93203-b384-408f-bd8e-4621a30d8b91,84220aa5-1be2-46f6-b62f-49f1374d6b90,Technology,237.29,1,0.29,341.1,2020-09-28,2020-10-08,Corporate,Dallas,Binders,Medium,Online,West,Standard,a30d9dc8-ed13-48f8-8017-9eb7386f8ec2,Dana Garcia,New Jersey,44742,too
332a4762-246b-4167-a732-fe334d8b1b45,f27ed266-fec5-4a34-8702-97894fcc396b,Furniture,1982.89,4,0.17,1369.11,2024-06-18,2024-06-20,Home Office,Los Angeles,Bookcases,Medium,Offline,South,Standard,8fe65644-1cf4-44c2-b2b3-6765c6d44359,Brian Diaz,Vermont,13315,impact
28285d94-4eb8-47ed-b110-5004b3496d53,17c34a2e-8c8e-416a-a441-628f96c2d281,Technology,800.46,4,0.2,955.76,2024-09-21,2024-09-23,Corporate,Chicago,Furnishings,Low,Offline,West,Standard,8ba0fa2a-f66e-41fa-9803-ed057d9820b0,Joseph Ortiz,Vermont,91609,college
637832a3-85ce-40d4-ab72-9d08c6df780b,0688128f-4d23-40fa-b8d2-754f77a6a7f7,Technology,1682.66,2,0.06,288.98,2024-02-22,2024-02-25,Home Office,Los Angeles,Art,Critical,Online,South,Standard,d3cec78d-e5aa-49d3-adbd-6cf74f2a2545,Jennifer Nelson,Ohio,85748,character
78df6cfb-912f-4a58-9efa-833884b18018,f843a20c-13a0-4c81-a492-1a7cf501a066,Office Supplies,1987.09,10,0.25,467.36,2022-06-23,2022-06-26,Consumer,Houston,Furnishings,Low,Online,East,Standard,37d90fbd-f030-4928-ae64-ff8984f4863e,Jeffrey Davis,Pennsylvania,25519,the
0edfd55a-5be8-4af8-b566-a1f3fbcf37e5,7dac8db2-b9ed-4c29-9d08-dc3e6712fbd2,Furniture,68.33,1,0.07,1426.55,2024-06-08,2024-06-12,Home Office,New York,Accessories,Medium,Online,South,Standard,cc35a05c-7a8c-4e91-9fd5-3f50822b3fc3,Dr. Linda James DDS,Alaska,34542,crime
e12f9975-4b1f-4ce7-8c4e-589384452453,748857da-255a-45de-8d2d-481fbfa59139,Furniture,3552.65,4,0.01,333.4,2020-10-07,2020-10-12,Consumer,New York,Art,Medium,Offline,North,Express,3be090d6-f1a0-437f-ad77-dbe73b911acc,Christopher Obrien,Illinois,61823,pull
bfe0297a-0f66-4a12-b365-99fc817d587c,70c4ebf1-19f2-4254-839e-22f0d315e53e,Office Supplies,3866.4,7,0.05,1493.62,2024-06-17,2024-06-19,Corporate,Dallas,Accessories,Critical,Offline,North,Standard,5e3c7f66-5670-4aec-a216-6c684e20db24,Justin Cox,Rhode Island,88484,foot
20e26745-8dd4-44b4-942b-5daf590da1cc,a5bca564-4f02-4a25-9c83-6d4e72d6a2c0,Technology,2416.79,9,0.25,26.1,2020-10-26,2020-11-05,Corporate,Dallas,Machines,Low,Online,West,Express,0f64f11e-ae2d-45d8-93da-2e404bf7033f,Michele Taylor,Washington,20182,this
9ae307d6-bb12-4bff-826c-3307a153965a,7cb17fbf-ac5f-4c3d-aebf-7db4b35f4096,Office Supplies,2049.37,10,0.06,441.99,2021-09-19,2021-09-20,Corporate,Chicago,Phones,Medium,Offline,West,Standard,080454f7-904d-49c6-a3e9-883a6533b6f0,Joseph Williams,West Virginia,69661,entire
53efdf10-523b-4986-a734-1e895fe89564,00867269-d8a0-488b-864e-9a9362787108,Technology,3652.45,1,0.09,239.21,2021-09-30,2021-10-07,Corporate,Houston,Phones,High,Offline,South,Standard,1763e202-658d-4629-82d6-71b68e8c01c5,Debra Ortiz,Idaho,63113,main
aed68d57-e962-4a2c-a375-ca1b8369ef5f,f4ed4975-7bf8-41ad-8ca5-f14a37d526d9,Furniture,4070.76,1,0.02,142.05,2025-01-24,2025-01-31,Home Office,Dallas,Chairs,Critical,Offline,South,Standard,88d28f19-407a-4728-9bdc-762b13bf38ff,Lisa Walker,Alabama,43401,along
981f24c0-6043-4095-9fee-cf1685b6dcfe,7cd3c778-a075-41da-b1f3-428940bba71b,Technology,396.99,4,0.13,1157.38,2020-05-29,2020-06-05,Consumer,Phoenix,Tables,Low,Online,South,Standard,1e1c4c9b-8a1f-4ee7-81ee-317c38dceb3e,Joshua Carter,Ohio,85498,can
7c60c8bd-af1b-40d8-b62d-2f0237f8443d,e957b458-8eb2-4200-a9f0-050ba0144020,Office Supplies,1167.94,1,0.19,1425.63,2024-04-15,2024-04-16,Home Office,San Antonio,Bookcases,Critical,Online,South,Standard,0fbf59a8-dc76-4b90-b285-c87c6585969a,Kimberly Moon,Michigan,83113,market
7e66fafe-f2de-44ef-b91d-50e323b43d28,bb024546-b88b-49e6-99d3-d6e4f94ace0b,Technology,1952.9,2,0.01,827.49,2022-09-05,2022-09-15,Corporate,San Jose,Furnishings,Critical,Offline,West,Standard,94a6ac1d-681a-4b21-80d1-6569f2febcfa,Anthony Jones,Minnesota,57886,owner
1a267bc4-5e0a-4ae7-aa49-b076579434dd,0f9fd05c-8977-4e19-8ede-2597982546ba,Office Supplies,3461.84,1,0.22,498.02,2023-08-26,2023-09-04,Corporate,San Jose,Bookcases,Medium,Online,West,Express,ddda67b0-d91b-4d8e-a465-fc3c595d9cb5,Nicole Nguyen,Iowa,68692,mention
cad95642-561d-4b61-9f28-c4b0a27677ef,513db959-6d96-497c-ae23-ec121ab72319,Technology,3910.16,3,0.22,823.43,2024-05-01,2024-05-03,Corporate,New York,Art,Medium,Offline,East,Standard,30fff819-f13f-4857-9c54-9eb115402096,Lisa Walker,Iowa,68248,thought
45a57b49-3afe-4d56-be23-3d6d5e947465,9e3ae599-bce6-4134-b70c-2c636ff4f38c,Furniture,649.96,8,0.11,1029.93,2024-11-15,2024-11-16,Consumer,Dallas,Chairs,Critical,Online,South,Standard,850e70ce-9aa6-4e66-b7df-d33dbb1b4cab,Jeffrey Kerr,Wyoming,48861,kitchen
912b61cd-4a5a-4d18-9e9b-ddd75e05fcc0,c94b4c3f-a236-417d-bf63-396eb20ee6c3,Furniture,2699.76,3,0.23,1407.4,2021-04-11,2021-04-18,Home Office,San Antonio,Chairs,Medium,Offline,East,Express,1397c9d0-b234-4e68-81dc-183f4599fb44,Brandon Jones,Hawaii,31952,allow
8ad566d1-c772-4abd-8696-e19f40813a1e,a528f33b-bbdb-4985-b2bb-1f99d565cc0c,Furniture,4958.43,5,0.23,942.51,2023-03-30,2023-04-02,Home Office,San Diego,Phones,Critical,Offline,North,Express,1f009fa5-5beb-4a5e-b0a9-45b5ec70f50a,Maria Barnes,Minnesota,68227,ability
06fb1234-bd84-48f8-88a4-4489b92bb033,601cfc38-7ecd-4f5c-aa56-9ad50c56c3bc,Technology,1700.53,1,0.25,1179.45,2021-06-10,2021-06-15,Home Office,Chicago,Art,Low,Online,South,Standard,0683948f-d3af-4fcb-b1ac-1aa608e01250,Amanda Howard,Alabama,37483,six
313c0bd3-8398-457e-a4c6-ea5f15b80d52,7e4d3fcb-63bb-411d-91d2-76dd65bdba94,Office Supplies,1549.0,6,0.13,1461.83,2020-12-25,2021-01-04,Consumer,Houston,Machines,Critical,Online,East,Express,f3f65a4b-fde7-4241-b7c1-9612cbaff603,Stephen Melton,North Dakota,51301,act
728b6e4a-0693-4c73-8bfd-503b1349e6f0,a53ebee9-2f68-4ab2-a800-e547cd4643a8,Furniture,323.21,6,0.21,518.93,2020-10-08,2020-10-12,Corporate,Houston,Machines,High,Offline,West,Express,8414d731-c5aa-405e-ae22-3f24917f0d71,Christopher Kramer,Washington,84432,or
addbd419-f49e-440f-9362-d750950428ce,48e90f8a-350c-4f86-b237-306b94468155,Office Supplies,4985.23,10,0.25,26.85,2023-12-15,2023-12-25,Consumer,Los Angeles,Bookcases,High,Online,West,Standard,68871708-fdeb-4372-818d-e279e271597a,David Dalton,Indiana,82463,three
2527b80a-148d-4eba-997e-b0fccf37ab95,dd8d2937-c0a1-43cf-8517-362d5f2dcf57,Furniture,3253.02,4,0.05,998.34,2024-10-17,2024-10-18,Corporate,New York,Phones,Medium,Online,South,Express,d25f4f82-1c30-4fe9-8f2f-bacecf5082a2,Ann Everett,Montana,44323,foreign
97199350-427c-4dc1-b785-6afc09c8b69a,994adb3b-4030-44a0-969a-1030cf577532,Furniture,1858.51,5,0.11,1338.38,2022-04-14,2022-04-24,Home Office,Phoenix,Chairs,Low,Online,South,Express,c04e3fde-22c0-4833-b458-285f88fb3dbd,William Michael,Idaho,17245,read
5b6e1bcb-6fb8-4d02-b664-938ab3e9362c,a550eb8b-0b29-4a73-a5fb-a07001af4f50,Furniture,4274.04,3,0.05,171.63,2021-01-15,2021-01-23,Home Office,Phoenix,Bookcases,Low,Offline,East,Express,3fd96d2c-ca0b-4222-b446-8696312a43e2,Vincent Mathis,North Carolina,99009,us
d86e6b84-6293-4beb-9bbd-c535b0010813,8f75c02e-fc15-4cc4-95a3-2d39a9f3bf9e,Furniture,1733.31,10,0.01,47.56,2024-07-28,2024-07-29,Home Office,Dallas,Tables,Medium,Online,East,Express,f227cdaf-63a2-4340-a3c2-07bd83a75328,Alan Rivera,California,99406,operation
46b3b411-2bfb-41ff-8ab4-a221366f9f08,5d99f7ac-6523-424f-bbea-91de93a92672,Office Supplies,4213.85,7,0.05,696.97,2023-11-16,2023-11-21,Home Office,Los Angeles,Binders,High,Online,East,Express,e3008ad0-8e76-41b7-aaec-436eb1b89e57,Jennifer Mcdonald,Louisiana,99157,form
229c5e4d-ea37-48ab-98a9-0282a68385b2,20684ffc-d1de-4777-9d34-efa46e386c92,Office Supplies,3814.24,8,0.25,259.34,2020-04-12,2020-04-13,Corporate,San Diego,Binders,Critical,Online,South,Standard,fa6c7f1c-886f-44c3-a179-c22a43dddcf1,Susan Wise,Tennessee,69901,really
ed8d499c-a386-4596-b844-d02eb760a60c,c455f7ff-4c31-408b-ba57-5d2148139914,Technology,1485.3,2,0.13,83.07,2024-02-11,2024-02-13,Consumer,San Diego,Art,Critical,Offline,North,Express,59e02253-1064-49d6-afa5-a50947f16bc1,Jennifer Schultz,Pennsylvania,13385,low
41b3e53a-0c65-46a9-8d23-43536d78c269,7611960c-c465-41ea-9ec7-c2a23670aeaf,Office Supplies,1055.45,2,0.03,639.71,2021-03-14,2021-03-20,Consumer,Houston,Accessories,Critical,Offline,North,Express,cd75d50b-ccae-4d3b-acb6-b620a58b88bf,Mark Garcia,Maine,52197,after
34c511b3-d7d9-4a60-90ba-8428a07f2e73,a7d5ff52-4505-44ec-b3e2-98cf3689a6a7,Technology,2794.65,2,0.05,35.3,2024-03-23,2024-03-27,Home Office,San Antonio,Phones,High,Offline,North,Standard,df7dd455-ef32-4704-a148-da40d98b2568,Michael Jones,Missouri,49317,nor
776fbe16-3a42-4df0-bf56-b236a7d6194b,a75bc5eb-5716-4643-93d9-325cf573453a,Office Supplies,4839.19,5,0.02,127.88,2021-11-17,2021-11-25,Home Office,Philadelphia,Binders,Medium,Online,North,Express,694e7204-cc53-40b5-9ca9-552288cb78ae,Heather Heath,Texas,71403,house
0927915c-69b8-47e1-8514-bbda4aedcd24,8aee74e2-cc00-41ef-bc1e-b4c9f03d7bc7,Office Supplies,3320.63,9,0.12,842.34,2021-09-22,2021-09-23,Corporate,Philadelphia,Binders,Low,Online,East,Standard,8b654a85-e89b-47f9-aa30-f9b71e6a5171,Monica Martinez,Montana,30231,foreign
87e6b0d6-a95a-43a0-88a9-4f1459d80b5b,1417badb-e3d0-428a-be55-68cb2b944f07,Furniture,1529.41,4,0.13,783.56,2020-12-10,2020-12-15,Home Office,San Antonio,Accessories,Critical,Online,East,Standard,0f152497-5ce9-4bd2-bd63-5d4465fe3406,Joseph Castro,Louisiana,16301,moment
a2effbca-0bb7-4343-82cb-44b5e29f20f6,879b4987-4bef-4269-8f43-7959bb02a6a3,Technology,1981.02,8,0.21,687.42,2024-02-13,2024-02-18,Consumer,Los Angeles,Binders,High,Offline,East,Express,c50de302-b078-4183-9724-d5906b5bcc17,Deborah Dean,North Dakota,91305,sort
d8460d9f-f3b8-4c01-9574-0325857e1ca6,11ad7219-ace3-4ebb-9399-bc1aeb56e417,Furniture,578.5,6,0.05,44.44,2023-12-25,2023-12-31,Corporate,San Jose,Binders,High,Offline,East,Express,bcad2407-ea66-4f0b-ac04-e361b3ad1856,Jessica Hernandez,Utah,27486,brother
56e0d79c-f5c7-40e3-ad87-12d269a1283f,ec0fbe49-d980-4587-85d0-5aa95fecc775,Office Supplies,3459.77,4,0.21,1085.11,2021-06-29,2021-07-01,Corporate,Chicago,Bookcases,Critical,Offline,East,Express,9b50f9b3-4c52-4f78-bcfe-6dc5cbc2eeb2,Charles Knapp,Ohio,66798,where
4f3096a6-cd75-438e-b611-e299dfb78d23,18e17363-6966-45ef-98fb-ffac54f903f5,Office Supplies,2458.19,8,0.21,1118.46,2020-09-14,2020-09-23,Consumer,Chicago,Phones,Medium,Offline,West,Express,8e5b1e99-cb2b-4e53-87e3-05c70d113b7d,Alan Gibson,Iowa,45111,decade
7adad168-7963-4c9f-8a29-78ec083c37a6,0b3d0161-ac25-4099-8ead-d0dab443d8bd,Furniture,4431.81,5,0.27,263.67,2022-05-24,2022-05-29,Home Office,Los Angeles,Copiers,Low,Offline,South,Express,fc9fc3ae-e2d5-4b93-9e83-154f14a0c9fa,Benjamin Russell,Louisiana,60909,bit
05bdd298-1d09-4097-b905-4f698f811d54,87b6a6e7-fda9-411f-9746-deb56980ce8f,Technology,2218.02,6,0.16,1475.41,2023-09-20,2023-09-22,Consumer,Dallas,Phones,High,Offline,North,Standard,7c767943-3815-4b69-a4ed-5cc3127202e1,John Henderson,Vermont,52910,drug
25ccdae3-3948-45e1-b4a0-cd61bce1fcea,30671628-3f73-4713-8303-5b87457a7b71,Office Supplies,987.85,9,0.27,190.73,2023-03-27,2023-03-29,Consumer,Dallas,Art,Medium,Offline,West,Standard,301eb837-6de6-44ff-9e1f-86c9e59c1bc8,Amanda Rodriguez,Nebraska,28569,head
c3183497-5788-4d69-ac97-01085fbbfe3a,a6c80ac4-e76d-422a-a474-2a445d039c9d,Office Supplies,226.71,5,0.18,1102.51,2023-12-01,2023-12-08,Corporate,Chicago,Binders,High,Offline,East,Express,2c19e71e-db30-473a-829d-7fe9555894c2,Jackie Robertson,Utah,86964,occur
8282fed7-f694-481a-b439-447d52d2ab2f,2547a703-5606-45d3-9391-cc210780d144,Furniture,175.55,4,0.29,1387.85,2020-08-30,2020-09-07,Corporate,Chicago,Copiers,Low,Offline,North,Express,44305ee6-e6e7-4e86-887d-172ce73f1e12,Jeremy Thomas,Georgia,64113,bed
1f47d296-6c46-42f9-a865-2751b4037d7e,cb63dc5a-7dd4-4770-92ac-71704aa2fbbe,Office Supplies,4982.1,9,0.18,640.82,2021-12-09,2021-12-16,Corporate,New York,Bookcases,Medium,Offline,East,Standard,82bb4046-9ec8-4aaa-86f6-197f9ad3b6af,Erika Galloway,Utah,70202,military
a1033af0-31f8-4d4e-b525-156e16615e68,b127b7e6-048d-47b5-8981-01e5a07433a3,Office Supplies,1230.5,5,0.1,526.27,2021-07-14,2021-07-16,Corporate,San Antonio,Bookcases,Critical,Offline,North,Standard,851a4616-99af-4d67-a34c-df24dc5d3ea1,Chad Nelson,Rhode Island,87866,out
1ca38e96-8b5b-45a5-90d2-d9dca3c7e2ac,b1285768-181b-498a-aaa1-b34a82a19b6a,Office Supplies,1974.4,6,0.14,187.64,2024-05-09,2024-05-19,Home Office,Houston,Tables,High,Online,West,Standard,4aaf1f8e-6481-40f6-94df-c709fe396214,Michael Miranda,Florida,42926,political
4e37260c-01d3-45de-952b-65835a6cb386,02539d03-389a-4c15-93b3-3af815317ffa,Technology,3974.06,9,0.25,982.3,2022-01-22,2022-01-25,Home Office,Los Angeles,Machines,High,Offline,North,Standard,32461c4d-bfd7-4714-b74f-389762d4a877,Richard Morris,Florida,71777,open
44c5d330-5627-4317-9b38-b39454337797,557c4bd8-84e1-49e8-9806-3e30f70550b6,Office Supplies,3234.87,9,0.18,396.74,2024-12-28,2024-12-29,Home Office,Dallas,Art,Medium,Online,South,Standard,2e4e89b0-976b-407e-b156-46a6a6fd5210,Benjamin Cortez,Arkansas,24519,once
d5305cee-bea8-4d72-addf-864079ed555d,57dc460b-1f7e-4205-b483-dd23f8444420,Office Supplies,2523.44,2,0.2,798.53,2025-01-26,2025-01-30,Consumer,San Antonio,Chairs,High,Offline,South,Standard,e1dd0ceb-3e8a-49d4-9c91-e383df08aabb,Joseph Mccullough,Nebraska,75669,interest
c11d321b-8d25-437a-a520-298f8e6f6917,dd133f3e-743b-4c2d-bd1c-7065dc3778ad,Office Supplies,4826.52,1,0.06,561.39,2022-06-06,2022-06-08,Home Office,Phoenix,Accessories,Low,Offline,South,Express,a684aa65-90bb-4c58-9f72-efe4f7dfcdef,Timothy Davis,North Carolina,89192,look
77941bbf-7292-41fa-87f7-390bfab16dfa,3818f3a1-e0ac-4cc9-a4aa-6d8369254581,Furniture,4068.3,6,0.13,746.64,2021-05-11,2021-05-19,Home Office,Los Angeles,Art,High,Online,North,Express,a671b68e-10bd-41fe-8ee5-20e73c7b588d,Mrs. Brandy Smith MD,New York,20191,nation
0884290f-4aa5-4846-9ddd-340a7bfb5b3c,a9a7aeb5-597d-49b5-856b-20890faab079,Office Supplies,4834.54,7,0.05,644.07,2023-11-16,2023-11-21,Home Office,San Diego,Binders,Critical,Online,West,Express,2012818a-660a-4150-ad65-7764b01be8ce,Janet Calhoun,Nebraska,66284,word
